Source Plate Name	Source Well	Destination Plate Name	Destination Well	Transfer Volume	Sample ID
Source[1]	3-PGA	Destination[1]	P2	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	A3	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	B3	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	C3	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	D3	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	E3	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	F3	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	G3	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	H3	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	I3	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	J3	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	K3	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	L3	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	M3	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	N3	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	O3	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	P3	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	A4	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	B4	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	C4	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	D4	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	E4	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	F4	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	G4	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	H4	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	I4	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	J4	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	K4	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	L4	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	M4	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	N4	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	O4	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	P4	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	A5	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	B5	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	C5	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	D5	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	E5	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	F5	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	G5	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	H5	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	I5	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	J5	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	K5	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	L5	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	M5	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	N5	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	O5	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	P5	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	A6	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	B6	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	C6	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	D6	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	E6	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	F6	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	G6	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	H6	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	I6	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	J6	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	K6	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	L6	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	M6	214.2857142857143	3-PGA
Source[1]	3-PGA	Destination[1]	N6	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	O6	171.42857142857142	3-PGA
Source[1]	3-PGA	Destination[1]	P6	0.0	3-PGA
Source[1]	3-PGA	Destination[1]	A7	42.857142857142854	3-PGA
Source[1]	3-PGA	Destination[1]	B7	128.57142857142858	3-PGA
Source[1]	3-PGA	Destination[1]	C7	214.2857142857143	3-PGA
Source[1]	NTP	Destination[1]	A1	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	B1	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	C1	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	D1	0.0	NTP
Source[1]	NTP	Destination[1]	E1	0.0	NTP
Source[1]	NTP	Destination[1]	F1	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	G1	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	H1	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	I1	0.0	NTP
Source[1]	NTP	Destination[1]	J1	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	K1	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	L1	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	M1	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	N1	0.0	NTP
Source[1]	NTP	Destination[1]	O1	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	P1	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	A2	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	B2	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	C2	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	D2	0.0	NTP
Source[1]	NTP	Destination[1]	E2	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	F2	0.0	NTP
Source[1]	NTP	Destination[1]	G2	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	H2	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	I2	0.0	NTP
Source[1]	NTP	Destination[1]	J2	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	K2	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	L2	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	M2	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	N2	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	O2	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	P2	0.0	NTP
Source[1]	NTP	Destination[1]	A3	0.0	NTP
Source[1]	NTP	Destination[1]	B3	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	C3	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	D3	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	E3	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	F3	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	G3	0.0	NTP
Source[1]	NTP	Destination[1]	H3	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	I3	0.0	NTP
Source[1]	NTP	Destination[1]	J3	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	K3	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	L3	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	M3	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	N3	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	O3	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	P3	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	A4	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	B4	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	C4	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	D4	0.0	NTP
Source[1]	NTP	Destination[1]	E4	0.0	NTP
Source[1]	NTP	Destination[1]	F4	0.0	NTP
Source[1]	NTP	Destination[1]	G4	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	H4	0.0	NTP
Source[1]	NTP	Destination[1]	I4	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	J4	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	K4	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	L4	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	M4	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	N4	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	O4	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	P4	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	A5	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	B5	0.0	NTP
Source[1]	NTP	Destination[1]	C5	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	D5	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	E5	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	F5	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	G5	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	H5	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	I5	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	J5	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	K5	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	L5	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	M5	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	N5	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	O5	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	P5	19.04761904761905	NTP
Source[1]	NTP	Destination[1]	A6	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	B6	0.0	NTP
Source[1]	NTP	Destination[1]	C6	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	D6	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	E6	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	F6	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	G6	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	H6	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	I6	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	J6	0.0	NTP
Source[1]	NTP	Destination[1]	K6	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	L6	4.761904761904762	NTP
Source[1]	NTP	Destination[1]	M6	0.0	NTP
Source[1]	NTP	Destination[1]	N6	0.0	NTP
Source[1]	NTP	Destination[1]	O6	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	P6	14.285714285714288	NTP
Source[1]	NTP	Destination[1]	A7	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	B7	23.809523809523814	NTP
Source[1]	NTP	Destination[1]	C7	23.809523809523814	NTP
Source[1]	NAD	Destination[1]	A1	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	B1	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	C1	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	D1	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	E1	0.0	NAD
Source[1]	NAD	Destination[1]	F1	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	G1	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	H1	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	I1	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	J1	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	K1	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	L1	0.0	NAD
Source[1]	NAD	Destination[1]	M1	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	N1	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	O1	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	P1	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	A2	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	B2	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	C2	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	D2	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	E2	0.0	NAD
Source[1]	NAD	Destination[1]	F2	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	G2	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	H2	0.0	NAD
Source[1]	NAD	Destination[1]	I2	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	J2	0.0	NAD
Source[1]	NAD	Destination[1]	K2	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	L2	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	M2	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	N2	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	O2	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	P2	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	A3	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	B3	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	C3	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	D3	0.0	NAD
Source[1]	NAD	Destination[1]	E3	0.0	NAD
Source[1]	NAD	Destination[1]	F3	0.0	NAD
Source[1]	NAD	Destination[1]	G3	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	H3	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	I3	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	J3	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	K3	0.0	NAD
Source[1]	NAD	Destination[1]	L3	0.0	NAD
Source[1]	NAD	Destination[1]	M3	0.0	NAD
Source[1]	NAD	Destination[1]	N3	0.0	NAD
Source[1]	NAD	Destination[1]	O3	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	P3	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	A4	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	B4	0.0	NAD
Source[1]	NAD	Destination[1]	C4	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	D4	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	E4	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	F4	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	G4	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	H4	0.0	NAD
Source[1]	NAD	Destination[1]	I4	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	J4	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	K4	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	L4	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	M4	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	N4	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	O4	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	P4	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	A5	0.0	NAD
Source[1]	NAD	Destination[1]	B5	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	C5	0.0	NAD
Source[1]	NAD	Destination[1]	D5	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	E5	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	F5	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	G5	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	H5	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	I5	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	J5	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	K5	0.0	NAD
Source[1]	NAD	Destination[1]	L5	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	M5	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	N5	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	O5	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	P5	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	A6	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	B6	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	C6	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	D6	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	E6	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	F6	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	G6	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	H6	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	I6	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	J6	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	K6	0.0	NAD
Source[1]	NAD	Destination[1]	L6	2164.5021645021643	NAD
Source[1]	NAD	Destination[1]	M6	0.0	NAD
Source[1]	NAD	Destination[1]	N6	0.0	NAD
Source[1]	NAD	Destination[1]	O6	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	P6	1298.7012987012988	NAD
Source[1]	NAD	Destination[1]	A7	432.90043290043286	NAD
Source[1]	NAD	Destination[1]	B7	1731.6017316017314	NAD
Source[1]	NAD	Destination[1]	C7	2164.5021645021643	NAD
Source[1]	Folinic acid	Destination[1]	A1	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	B1	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	C1	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	D1	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	E1	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	F1	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	G1	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	H1	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	I1	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	J1	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	K1	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	L1	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	M1	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	N1	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	O1	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	P1	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	A2	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	B2	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	C2	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	D2	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	E2	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	F2	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	G2	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	H2	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	I2	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	J2	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	K2	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	L2	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	M2	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	N2	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	O2	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	P2	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	A3	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	B3	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	C3	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	D3	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	E3	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	F3	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	G3	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	H3	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	I3	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	J3	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	K3	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	L3	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	M3	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	N3	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	O3	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	P3	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	A4	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	B4	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	C4	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	D4	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	E4	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	F4	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	G4	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	H4	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	I4	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	J4	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	K4	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	L4	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	M4	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	N4	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	O4	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	P4	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	A5	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	B5	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	C5	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	D5	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	E5	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	F5	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	G5	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	H5	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	I5	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	J5	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	K5	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	L5	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	M5	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	N5	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	O5	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	P5	70.0280112044818	Folinic acid
Source[1]	Folinic acid	Destination[1]	A6	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	B6	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	C6	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	D6	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	E6	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	F6	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	G6	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	H6	42.016806722689076	Folinic acid
Source[1]	Folinic acid	Destination[1]	I6	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	J6	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	K6	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	L6	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	M6	14.00560224089636	Folinic acid
Source[1]	Folinic acid	Destination[1]	N6	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	O6	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	P6	56.02240896358544	Folinic acid
Source[1]	Folinic acid	Destination[1]	A7	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	B7	0.0	Folinic acid
Source[1]	Folinic acid	Destination[1]	C7	70.0280112044818	Folinic acid
Source[1]	Spermidine	Destination[1]	A1	24.761904761904763	Spermidine
Source[1]	Spermidine	Destination[1]	B1	0.0	Spermidine
Source[1]	Spermidine	Destination[1]	C1	24.761904761904763	Spermidine
Source[1]	Spermidine	Destination[1]	D1	18.571428571428573	Spermidine
Source[1]	Spermidine	Destination[1]	E1	30.952380952380953	Spermidine
Source[1]	Spermidine	Destination[1]	F1	6.190476190476191	Spermidine
Source[1]	Spermidine	Destination[1]	G1	6.190476190476191	Spermidine
Source[1]	Spermidine	Destination[1]	H1	6.190476190476191	Spermidine
Source[1]	Spermidine	Destination[1]	I1	30.952380952380953	Spermidine
Source[1]	Spermidine	Destination[1]	J1	0.0	Spermidine
Source[1]	Spermidine	Destination[1]	K1	0.0	Spermidine
Source[1]	Spermidine	Destination[1]	L1	30.952380952380953	Spermidine
Source[1]	Spermidine	Destination[1]	M1	0.0	Spermidine
Source[1]	Spermidine	Destination[1]	N1	0.0	Spermidine
Source[1]	Spermidine	Destination[1]	O1	6.190476190476191	Spermidine
Source[1]	Spermidine	Destination[1]	P1	18.571428571428573	Spermidine
